Sector_score,LOCATION_ID,PARA_A,Score_A,Risk_A,PARA_B,Score_B,Risk_B,TOTAL,numbers,Score_B2,Risk_C,Money_Value,Score_MV,Risk_D,District_Loss,PROB,RiSk_E,History,Prob,Risk_F,Score,Inherent_Risk,CONTROL_RISK,Detection_Risk,Risk
0.03517241379310345,20,9.01,0.6,5.406,19.82,0.6,0.015672568261072408,0.02272028749083859,5.0,0.2,1.0,0.01034191416318193,0.4,3.868,2,0.2,0.4,0,0.2,0.0,3.8,0.026462064706161813,0.4,0.5,1
0.03517241379310345,19,0.0,0.2,0.0,0.05,0.2,1.3179085318762536e-05,3.94038978335737e-05,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.250215662201731e-05,0.4,0.5,0
0.03517241379310345,19,11.95,0.6,7.17,30.9,0.6,0.024434024180985742,0.033769140443372654,5.0,0.2,1.0,0.0349507502433077,0.6,19.608,2,0.2,0.4,0,0.2,0.0,4.0,0.056657273379658,0.4,0.5,1
0.03517241379310345,19,7.97,0.6,4.782,17.18,0.6,0.013585001146580422,0.019820160610287567,5.0,0.2,1.0,1.0,0.6,561.018,2,0.2,0.4,0,0.2,0.0,4.0,0.7202592447197143,0.4,0.5,1
0.03517241379310345,19,0.0,0.2,0.0,3.71,0.2,0.0009778881306521802,0.002923769219251168,5.0,0.2,1.0,0.03168882281851919,0.6,17.778,2,0.2,0.4,0,0.2,0.0,2.4,0.02315399406397604,0.4,0.5,1
0.03517241379310345,19,0.62,0.2,0.124,2.02,0.2,0.0005324350468780065,0.0020805258056126913,5.0,0.2,1.0,0.00011764328417270034,0.2,0.022,2,0.2,0.4,0,0.2,0.0,2.0,0.0006876186142109515,0.4,0.5,0
0.03517241379310345,19,0.0,0.2,0.0,2.27,0.2,0.0005983304734718192,0.0017889369616442457,5.0,0.2,1.0,0.0028020491321134084,0.2,0.524,2,0.2,0.4,0,0.2,0.0,2.0,0.001222710917633292,0.4,0.5,0
0.03517241379310345,19,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,0.0,0.4,0.5,0
0.03517241379310345,19,1.32,0.4,0.528,0.0,0.2,0.0,0.0010402629028063457,5.0,0.2,1.0,6.416906409420019e-05,0.2,0.012,2,0.2,0.4,0,0.2,0.0,2.2,0.0006751164575889342,0.4,0.5,0
0.03517241379310345,19,0.0,0.2,0.0,1.03,0.2,0.0002714891575665082,0.0008117202953716182,5.0,0.2,1.0,0.0025988470958151076,0.2,0.486,2,0.2,0.4,0,0.2,0.0,2.0,0.0008651492382435972,0.4,0.5,0
0.03517241379310345,21,0.0,0.2,0.0,15.38,0.6,0.012161659932154067,0.012120638973607269,5.0,0.2,1.0,0.13489406757002448,0.6,75.678,2,0.2,0.4,0,0.2,0.0,3.6,0.10615081101490006,0.4,0.5,1
0.03517241379310345,21,0.0,0.2,0.0,1.02,0.2,0.0002688533405027557,0.0008038395158049033,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,0.0002550439950891531,0.4,0.5,0
0.03517241379310345,21,0.0,0.2,0.0,20.71,0.6,0.01637633141709433,0.016321094482666224,5.0,0.2,1.0,0.022234580708640365,0.6,12.474,2,0.2,0.4,2,0.6,1.2,4.0,0.03263062878346515,1.6,0.5,1
0.03517241379310345,22,2.95,0.6,1.77,6.56,0.4,0.00345819198764329,0.007494621367945716,5.0,0.2,1.0,0.16782349229436488,0.6,94.152,2,0.2,0.4,0,0.2,0.0,3.4,0.12320375264733166,0.4,0.5,1
0.03517241379310345,22,1.97,0.4,0.788,2.1,0.2,0.0005535215833880265,0.003207477283652899,5.0,0.2,1.0,0.013143963295295338,0.6,7.374,2,0.6,1.2,0,0.2,0.0,3.0,0.011729523342776629,1.2,0.5,1
0.03517241379310345,22,0.0,0.2,0.0,18.05,0.6,0.014272949400219826,0.014224807117920105,5.0,0.2,1.0,0.002449119279595307,0.2,0.458,2,0.2,0.4,0,0.2,0.0,3.2,0.014112434394933126,0.4,0.5,1
0.03517241379310345,22,0.0,0.2,0.0,0.93,0.2,0.0002451309869289832,0.0007329124997044708,5.0,0.2,1.0,0.008320588644214625,0.4,3.112,2,0.2,0.4,0,0.2,0.0,2.2,0.004123211253941305,0.4,0.5,0
0.03517241379310345,9,0.0,0.2,0.0,1.61,0.2,0.00042436654726415367,0.001268805510241073,5.0,0.2,1.0,0.0026844058479407076,0.2,0.502,2,0.2,0.4,0,0.2,0.0,2.0,0.0010301777056542258,0.4,0.5,0
0.03517241379310345,9,6.32,0.6,3.792,9.01,0.4,0.004749742348882018,0.012081235075773696,5.0,0.2,1.0,0.008887415377046726,0.4,3.324,2,0.2,0.4,0,0.2,0.0,3.2,0.013402311898802543,0.4,0.5,1
0.03517241379310345,9,0.0,0.2,0.0,1.05,0.2,0.00027676079169401327,0.0008274818545050476,5.0,0.2,1.0,0.0001711175042512005,0.2,0.032,2,0.2,0.4,0,0.2,0.0,2.0,0.00030255219025281864,0.4,0.5,0
0.03517241379310345,11,0.0,0.2,0.0,6.8,0.4,0.00358471120670341,0.005358930105366022,5.0,0.2,1.0,0.051228302835203146,0.6,28.74,2,0.2,0.4,0,0.2,0.0,3.0,0.03933178473286642,0.4,0.5,1
0.03517241379310345,11,14.04,0.6,8.424,10.83,0.6,0.008563769640131896,0.019599498782419556,5.0,0.2,1.0,0.009529106017988728,0.4,3.564,2,0.2,0.4,0,0.2,0.0,3.8,0.02311148673146118,0.4,0.5,1
0.03517241379310345,11,6.67,0.6,4.002,18.02,0.6,0.014249227046646053,0.019457644750218692,5.5,0.4,2.2,0.005293947787771516,0.2,0.99,2,0.2,0.4,2,0.6,1.2,4.4,0.022758925914720292,1.6,0.5,1
0.03517241379310345,11,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0018715977027475054,0.2,0.35,2,0.2,0.4,0,0.2,0.0,2.0,0.00043757548177060556,0.4,0.5,0
0.03517241379310345,11,0.0,0.2,0.0,0.08,0.2,2.108653651002006e-05,6.304623653371791e-05,5.0,0.2,1.0,0.0007272493930676021,0.2,0.136,2,0.2,0.4,0,0.2,0.0,2.0,0.00019003278065466312,0.4,0.5,0
0.03517241379310345,11,1.26,0.4,0.504,0.05,0.2,1.3179085318762536e-05,0.0010323821232396308,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,0.0006426108503716891,0.4,0.5,0
0.03517241379310345,12,0.0,0.2,0.0,0.03,0.2,7.907451191257521e-06,2.3642338700144217e-05,5.0,0.2,1.0,6.416906409420019e-05,0.2,0.012,2,0.2,0.4,0,0.2,0.0,2.0,2.2503881919631156e-05,0.4,0.5,0
0.03517241379310345,12,0.0,0.2,0.0,0.79,0.2,0.00020822954803644808,0.0006225815857704644,5.0,0.2,1.0,0.01691924323283745,0.6,9.492,2,0.2,0.4,0,0.2,0.0,2.4,0.012064581140246694,0.4,0.5,1
0.03517241379310345,12,4.76,0.6,2.856,13.03,0.6,0.010303408902208551,0.01401990684918552,5.0,0.2,1.0,0.0006203009529106017,0.2,0.116,2,0.2,0.4,1,0.4,0.4,3.8,0.013989913260037356,0.8,0.5,1
0.03517241379310345,12,8.81,0.6,5.286,9.02,0.4,0.004755013983009523,0.014051429967452378,5.0,0.2,1.0,0.23027068650203739,0.6,129.186,2,0.2,0.4,1,0.4,0.4,3.6,0.17312986490169555,0.8,0.5,1
0.03517241379310345,12,0.0,0.2,0.0,0.07,0.2,1.845071944626755e-05,5.5165456967003176e-05,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.7503019270824233e-05,0.4,0.5,0
0.03517241379310345,12,13.92,0.6,8.352,2.2,0.2,0.0005798797540255516,0.01270381666154416,5.0,0.2,1.0,5.347422007850016e-05,0.2,0.01,2,0.2,0.4,0,0.2,0.0,2.4,0.011004398258699626,0.4,0.5,1
0.03517241379310345,12,1.07,0.4,0.428,0.0,0.2,0.0,0.0008432434136384771,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,0.0005350923034223406,0.4,0.5,0
0.03517241379310345,12,0.0,0.2,0.0,0.89,0.2,0.00023458771867397314,0.0007013893814376118,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,0.0002225383878719081,0.4,0.5,0
0.03517241379310345,8,0.0,0.2,0.0,3.98,0.2,0.001049055191373498,0.003136550267552466,6.0,0.6,3.6,0.05704629797974397,0.6,32.004,2,0.2,0.4,0,0.2,0.0,3.2,0.04425763444194124,0.4,0.5,1
0.03517241379310345,8,10.0,0.6,6.0,74.26,0.6,0.058720732546278354,0.0664034486291384,5.5,0.4,2.2,0.011935445921521235,0.6,6.696,2,0.2,0.4,3,0.6,1.8,4.8,0.07532799407897862,2.2,0.5,1
0.03517241379310345,29,4.24,0.6,2.544,8.06,0.4,0.004248937106769042,0.00969335886705913,5.0,0.2,1.0,0.011432788252783333,0.6,6.414,2,0.2,0.4,0,0.2,0.0,3.4,0.015230127196941473,0.4,0.5,1
0.03517241379310345,29,12.27,0.6,7.362,72.46,0.6,0.057297391331852,0.06677384526877399,5.0,0.2,1.0,0.0060853662449333185,0.4,2.276,2,0.2,0.4,0,0.2,0.0,3.8,0.06640395468218269,0.4,0.5,1
0.03517241379310345,29,0.0,0.2,0.0,0.96,0.2,0.0002530384381202407,0.0007565548384046149,5.0,0.2,1.0,0.0014438039421195044,0.2,0.27,2,0.2,0.4,0,0.2,0.0,2.0,0.0005775996359371994,0.4,0.5,0
0.03517241379310345,30,12.7,0.6,7.62,1.28,0.2,0.00033738458416032095,0.011017329834267205,5.0,0.2,1.0,0.012502272654353335,0.6,7.014,2,0.2,0.4,0,0.2,0.0,2.8,0.018615711210183756,0.4,0.5,1
0.03517241379310345,38,0.0,0.2,0.0,63.13,0.6,0.049919739370408736,0.049751361404670146,5.0,0.2,1.0,0.015614472262922046,0.6,8.76,2,0.2,0.4,1,0.4,0.4,3.8,0.05880764431864497,0.8,0.5,1
0.03517241379310345,31,1.99,0.4,0.796,10.24,0.6,0.008097230019847702,0.009638193410092127,5.0,0.2,1.0,0.022223885864624666,0.6,12.468,2,0.2,0.4,0,0.2,0.0,3.8,0.024264185572011175,0.4,0.5,1
0.03517241379310345,2,0.05,0.2,0.01,0.21,0.2,5.5352158338802656e-05,0.00020490026873458322,5.5,0.4,2.2,0.10932269552848572,0.6,61.332,2,0.2,0.4,0,0.2,0.0,2.8,0.07824349700323306,0.4,0.5,1
0.03517241379310345,2,0.0,0.2,0.0,7.37,0.4,0.0038851943519711955,0.005808134540668763,5.0,0.2,1.0,0.0007914184571618023,0.2,0.148,2,0.2,0.4,0,0.2,0.0,2.6,0.0038706676901765565,0.4,0.5,0
0.03517241379310345,2,0.0,0.2,0.0,3.72,0.2,0.0009805239477159327,0.002931649998817883,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,9,0.6,5.4,2.4,0.007681325028567428,5.8,0.5,1
0.03517241379310345,2,71.48,0.6,42.888,25.63,0.6,0.020266797403193027,0.07653025037236683,5.0,0.2,1.0,0.9340555917991936,0.6,524.022,2,0.2,0.4,0,0.2,0.0,4.0,0.7279855775121209,0.4,0.5,1
0.03517241379310345,2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,0.0,0.4,0.5,0
0.03517241379310345,2,0.74,0.2,0.148,1.0,0.2,0.00026358170637525075,0.0013712556446083646,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,0.0004350750504462021,0.4,0.5,0
0.03517241379310345,2,0.0,0.2,0.0,0.58,0.2,0.00015287738969764543,0.00045708521486945484,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,0.00014502501681540078,0.4,0.5,0
0.03517241379310345,9,8.46,0.6,5.076,72.76,0.6,0.05753461486758973,0.06400769164085711,5.0,0.2,1.0,0.0014972781621980043,0.2,0.28,2,0.4,0.8,2,0.6,1.2,4.2,0.06327591509535395,2.0,0.5,1
0.03517241379310345,9,0.42,0.2,0.084,0.07,0.2,1.845071944626755e-05,0.0003861581987690222,5.0,0.2,1.0,0.0004491834486594013,0.2,0.084,2,0.2,0.4,0,0.2,0.0,2.0,0.00022753925052071503,0.4,0.5,0
0.03517241379310345,32,0.01,0.2,0.002,1.29,0.2,0.00034002040122407346,0.001024501343672916,5.5,0.4,2.2,0.039057570345336516,0.6,21.912,4,0.2,0.8,0,0.2,0.0,3.0,0.029720126721859523,0.8,0.5,1
0.03517241379310345,32,6.85,0.6,4.11,65.93,0.6,0.05213382570396084,0.05735631368654987,5.5,0.4,2.2,0.006438296097451418,0.4,2.408,4,0.2,0.8,0,0.2,0.0,4.4,0.059605281911129675,0.8,0.5,1
0.03517241379310345,32,5.37,0.6,3.222,8.62,0.4,0.004544148617909322,0.01102521061383392,5.0,0.2,1.0,0.018352352330941252,0.6,10.296,4,0.2,0.8,0,0.2,0.0,3.6,0.02171124518979524,0.8,0.5,1
0.03517241379310345,32,4.93,0.6,2.958,6.54,0.4,0.0034476487193882796,0.009039254163021806,5.5,0.4,2.2,0.01380704362426874,0.6,7.746,4,0.2,0.8,0,0.2,0.0,4.0,0.018653217680049808,0.8,0.5,1
0.03517241379310345,32,1.22,0.4,0.488,0.06,0.2,1.5814902382515043e-05,0.0010087397845394866,5.0,0.2,1.0,0.0,0.2,0.0,4,0.2,0.8,0,0.2,0.0,2.4,0.0011251940959815568,0.8,0.5,0
0.03517241379310345,32,0.0,0.2,0.0,0.85,0.2,0.00022404445041896313,0.0006698662631707527,5.0,0.2,1.0,0.0,0.2,0.0,4,0.2,0.8,0,0.2,0.0,2.2,0.0007126229274549861,0.8,0.5,0
0.03517241379310345,16,15.72,0.6,9.432,57.94,0.6,0.04581577220214608,0.05804982228842077,6.0,0.6,3.6,0.011539736692940334,0.6,6.474,6,0.2,1.2,0,0.2,0.0,5.2,0.06759916085524753,1.2,0.5,1
0.03517241379310345,16,4.95,0.6,2.97,42.61,0.6,0.0336936495259483,0.0374809876192953,5.0,0.2,1.0,0.003700416029432211,0.2,0.692,6,0.2,1.2,1,0.4,0.4,4.2,0.038041562169474234,1.6,0.5,1
0.03517241379310345,16,0.0,0.2,0.0,0.08,0.2,2.108653651002006e-05,6.304623653371791e-05,5.0,0.2,1.0,6.416906409420019e-05,0.2,0.012,6,0.2,1.2,0,0.2,0.0,2.4,0.0010351785683030328,1.2,0.5,1
0.03517241379310345,16,1.19,0.4,0.476,12.88,0.6,0.010184797134339688,0.011088256850367639,5.0,0.2,1.0,0.0024918986556581074,0.2,0.466,6,0.2,1.2,0,0.2,0.0,3.8,0.01183954232105038,1.2,0.5,1
0.03517241379310345,16,0.0,0.2,0.0,2.72,0.2,0.0007169422413406821,0.002143572042146409,5.0,0.2,1.0,0.005967722960760618,0.4,2.232,6,0.2,1.2,0,0.2,0.0,2.6,0.004470771208033386,1.2,0.5,1
0.03517241379310345,16,0.0,0.2,0.0,1.66,0.2,0.00043754563258291624,0.0013082094080746466,5.0,0.2,1.0,0.0008128081451932023,0.2,0.152,6,0.2,1.2,0,0.2,0.0,2.4,0.0016052769102670214,1.2,0.5,1
0.03517241379310345,16,6.47,0.6,3.882,12.18,0.6,0.009631275550951661,0.014697653891922987,5.0,0.2,1.0,0.02702587082767398,0.6,15.162,6,0.2,1.2,0,0.2,0.0,4.4,0.03394585566010137,1.2,0.5,1
0.03517241379310345,16,1.33,0.4,0.532,0.0,0.2,0.0,0.0010481436823730603,5.0,0.2,1.0,0.00021389688031400064,0.2,0.04,6,0.2,1.2,0,0.2,0.0,2.6,0.0017152958885407732,1.2,0.5,1
0.03517241379310345,16,0.0,0.2,0.0,1.1,0.2,0.0002899398770127758,0.0008668857523386214,5.0,0.2,1.0,0.0,0.2,0.0,6,0.2,1.2,0,0.2,0.0,2.4,0.0012752199754457645,1.2,0.5,1
0.03517241379310345,33,2.57,0.6,1.542,4.49,0.2,0.0011834818616248757,0.005563830374100605,5.0,0.2,1.0,0.008085302075869223,0.4,3.024,2,0.2,0.4,1,0.4,0.4,2.8,0.0073312646431509445,0.8,0.5,1
0.03517241379310345,15,0.0,0.2,0.0,1.88,0.2,0.0004955336079854714,0.0014815865585423708,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,0.0004700810889878506,0.4,0.5,0
0.03517241379310345,15,0.77,0.2,0.154,18.31,0.6,0.014478543131192524,0.015036527413291721,5.0,0.2,1.0,0.07168753943723731,0.6,40.218,2,0.2,0.4,0,0.2,0.0,3.6,0.06420857597935645,0.4,0.5,1
0.03517241379310345,15,5.23,0.6,3.138,5.89,0.4,0.0031049925011004532,0.008763426878186788,5.0,0.2,1.0,0.02074799739045806,0.6,11.64,2,0.2,0.4,0,0.2,0.0,3.4,0.02142119515616444,0.4,0.5,1
0.03517241379310345,15,6.59,0.6,3.954,23.66,0.6,0.018709029518515295,0.023839358189312085,5.0,0.2,1.0,0.037250141706683206,0.6,20.898,2,0.2,0.4,1,0.4,0.4,4.2,0.04931850744253384,0.8,0.5,1
0.03517241379310345,15,7.18,0.6,4.308,14.63,0.6,0.011568601092809754,0.017187980235004844,5.0,0.2,1.0,0.10561158465503781,0.6,59.25,2,0.2,0.4,0,0.2,0.0,4.0,0.09043560014102432,0.4,0.5,1
0.03517241379310345,15,1.0,0.4,0.4,0.0,0.2,0.0,0.0007880779566714739,5.0,0.2,1.0,0.0003850143845652011,0.2,0.072,2,0.2,0.4,0,0.2,0.0,2.2,0.0005901017925592167,0.4,0.5,0
0.03517241379310345,13,0.0,0.2,0.0,0.06,0.2,1.5814902382515043e-05,4.728467740028843e-05,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.5002587946420771e-05,0.4,0.5,0
0.03517241379310345,13,2.63,0.6,1.578,2.55,0.2,0.0006721333512568893,0.004082243815558235,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,0.002610450302677212,0.4,0.5,0
0.03517241379310345,13,0.0,0.2,0.0,0.87,0.2,0.0002293160845464681,0.0006856278223041823,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,0.0002175375252231012,0.4,0.5,0
